Frame Number,Total non-masked faces,Total masked faces,Non-masked Face ROIs,Masked Face ROIs
2983,4,1,"738,212,34,38;109,157,63,75;442,160,53,61;520,181,48,60","278,161,47,57"
2984,3,1,"110,156,62,74;441,161,52,61;520,181,47,60","275,162,48,56"
2985,3,1,"110,154,63,75;440,162,52,62;519,182,47,60","275,163,47,56"
2986,3,1,"109,152,63,74;438,163,52,62;518,182,47,60","275,163,47,56"
2987,3,1,"110,151,62,75;435,164,54,62;517,183,47,59","273,164,47,56"
2988,4,2,"738,208,34,38;109,151,63,74;433,165,53,62;516,184,47,60","481,186,32,35;272,164,47,56"
2989,5,2,"303,207,41,46;737,207,35,38;110,151,63,76;432,166,53,62;516,185,46,59","481,186,32,34;272,163,46,57"
2990,5,2,"303,207,41,46;738,207,34,37;110,152,63,76;429,167,54,61;514,185,47,60","481,185,32,35;271,163,46,56"
2991,5,2,"303,207,41,46;738,206,33,38;110,153,63,75;427,167,53,61;514,186,46,61","482,184,31,35;270,162,47,56"
2992,5,2,"304,208,41,46;737,205,34,38;110,155,63,76;424,167,53,61;513,187,46,60","481,183,32,36;269,161,47,57"
2993,5,2,"304,208,41,46;737,205,34,37;110,157,63,76;422,167,53,61;511,187,47,61","481,183,32,35;267,160,47,56"
2994,5,2,"304,208,41,46;737,204,34,38;110,160,63,76;420,166,53,62;510,187,46,61","481,182,32,36;265,158,48,58"
2995,5,3,"305,208,40,45;737,205,34,37;110,163,64,76;417,166,54,61;508,187,46,61","730,189,32,35;482,182,31,35;264,157,48,57"
2996,5,3,"305,209,40,44;737,205,34,37;110,165,64,76;415,165,53,61;506,186,47,62","731,190,31,34;482,182,31,35;263,155,49,58"
2997,5,3,"305,208,40,45;737,206,33,37;110,166,64,77;414,165,53,60;504,187,47,61","730,190,32,35;481,182,32,35;264,153,49,59"
2998,5,3,"305,208,40,45;736,206,34,37;111,167,64,77;411,163,54,61;503,187,47,61","730,189,32,36;481,182,32,35;263,152,50,59"
2999,5,3,"306,208,39,45;736,207,34,37;112,168,64,77;409,162,54,62;501,188,47,60","729,189,33,37;480,182,32,35;261,151,51,60"
3000,5,3,"306,208,39,45;736,208,34,37;113,169,64,77;409,162,54,61;501,187,47,61","729,189,33,37;480,182,32,35;261,149,52,62"
3001,5,3,"306,208,39,45;736,209,34,37;114,168,64,77;408,160,54,62;500,187,47,61","730,190,32,36;480,183,32,35;259,150,53,64"
3002,5,2,"305,208,41,45;736,210,34,37;115,166,65,78;407,159,54,62;499,186,47,61","730,190,32,36;479,183,32,36"
3003,5,1,"306,208,40,45;736,211,33,37;116,165,65,78;407,159,54,61;498,185,47,61","479,184,32,35"
3004,5,1,"306,208,40,46;735,212,34,37;117,163,65,78;406,158,54,62;497,185,47,61","479,185,31,35"
3005,5,0,"306,208,40,45;735,212,34,38;118,162,65,78;405,158,54,61;496,184,47,61",
3006,5,0,"306,208,41,46;734,212,34,38;118,159,66,78;405,158,54,61;496,183,46,62",
3007,5,0,"307,208,41,46;734,212,34,38;118,157,65,78;404,158,54,61;494,182,47,63",
3008,5,0,"308,208,41,46;733,212,35,38;119,155,65,78;404,158,54,62;493,180,47,63",
3009,5,0,"308,208,41,46;733,212,34,38;118,153,66,79;404,159,54,61;493,180,47,63",
3010,5,0,"309,208,41,47;732,211,35,39;117,151,66,79;403,159,53,61;492,180,47,63",
3011,5,0,"310,209,41,46;732,211,35,38;117,149,66,80;402,158,54,62;491,180,47,64",
3012,5,0,"310,209,41,46;732,210,35,38;116,150,66,79;401,159,54,62;491,182,46,63",
3013,5,0,"311,209,41,47;731,209,35,39;116,150,66,80;400,159,54,62;490,182,46,64",
3014,5,0,"311,209,42,48;731,208,35,39;115,150,67,81;399,159,54,63;489,183,47,63",
3015,6,0,"479,184,31,35;312,209,41,47;731,208,35,38;115,151,65,81;399,160,54,62;487,185,47,62",
3016,5,1,"479,184,31,35;313,209,41,48;114,153,65,80;399,160,54,63;486,186,47,63","262,160,51,61"
3017,5,0,"479,183,32,35;314,210,41,47;113,156,66,81;399,160,53,64;485,187,48,62",
3018,4,0,"314,210,42,47;111,157,66,82;399,161,53,63;485,188,47,61",
3019,4,0,"315,210,41,48;109,159,67,83;399,161,53,64;485,188,47,62",
3020,5,0,"731,204,35,39;316,210,41,48;108,161,67,83;399,161,54,64;484,188,47,62",
3021,6,0,"258,156,57,66;731,204,35,38;317,211,41,47;106,162,68,82;399,162,54,63;484,189,47,62",
3022,6,0,"258,155,57,65;731,204,35,38;317,211,42,47;105,162,67,82;400,161,53,64;483,189,47,62",
3023,6,0,"257,155,56,66;731,204,35,39;318,211,41,47;103,163,68,82;401,161,53,63;483,188,47,63",
3024,6,0,"258,155,55,65;731,204,35,39;319,211,41,47;101,161,68,83;403,160,53,63;483,188,47,63",
3025,6,0,"257,155,55,64;731,205,35,38;320,211,41,47;100,160,68,83;403,160,53,62;483,189,47,62",
3026,6,0,"255,154,56,65;731,206,35,38;321,211,40,46;99,158,68,83;403,159,53,62;482,188,46,61",
3027,6,0,"255,153,56,65;731,207,35,38;321,211,41,46;97,154,70,86;403,158,53,62;481,188,46,61",
3028,6,0,"255,153,55,63;731,208,35,38;322,211,40,46;95,153,69,84;404,157,52,63;481,186,46,61",
3029,6,0,"253,152,55,64;731,209,34,39;323,211,39,46;93,150,69,85;403,156,52,63;480,186,46,62",
3030,6,0,"250,151,56,63;731,210,34,39;323,211,40,46;92,148,69,84;403,155,53,63;479,185,47,62",
3031,6,0,"249,150,55,64;730,211,35,39;324,212,40,45;92,145,68,85;403,153,53,63;478,184,47,62",
3032,6,0,"248,149,55,64;731,212,34,38;325,212,39,46;91,144,69,85;403,152,53,63;477,184,47,62",
3033,6,0,"246,149,55,63;730,213,35,38;325,211,39,46;91,143,69,85;402,152,54,63;477,184,46,62",
3034,6,0,"245,148,54,64;731,213,34,38;325,211,39,46;92,141,69,86;402,151,53,63;476,183,46,62",
3035,6,0,"243,148,55,63;731,213,35,39;326,211,39,46;92,141,68,85;401,150,53,64;475,183,46,61",
3036,6,0,"242,148,55,63;731,213,35,38;326,211,40,46;92,142,69,84;400,150,54,64;474,182,46,62",
3037,6,0,"241,147,55,64;731,213,35,39;327,211,40,46;92,142,68,85;399,150,54,64;473,182,46,61",
3038,6,0,"239,148,55,64;732,213,34,38;327,212,40,46;91,143,69,85;399,150,54,64;472,181,46,62",
3039,6,0,"239,148,55,63;732,212,35,39;327,211,40,46;91,145,69,86;398,150,54,64;472,181,45,61",
3040,6,0,"237,150,55,63;732,211,35,39;328,210,40,47;91,147,70,86;397,151,54,64;470,181,46,62",
3041,6,0,"235,151,56,63;732,211,35,39;329,210,40,46;92,149,70,87;395,151,54,65;470,182,45,61",
3042,6,0,"234,153,55,63;732,210,35,39;329,211,40,46;92,151,70,87;394,153,55,65;468,182,46,61",
3043,6,0,"233,154,55,63;732,209,35,39;329,210,40,46;92,154,71,89;393,154,55,65;467,183,46,61",
3044,6,0,"231,156,55,62;732,208,35,39;330,210,40,46;93,155,70,88;392,155,54,65;466,183,46,61",
3045,6,0,"229,157,55,63;732,208,35,38;330,210,41,46;93,156,72,90;389,156,55,65;464,183,47,62",
3046,6,0,"227,158,56,62;732,207,35,38;331,209,40,47;93,157,72,89;387,157,55,64;463,184,47,62",
3047,6,0,"225,158,56,63;732,207,35,38;331,210,40,46;94,157,73,89;385,157,55,65;462,184,46,62",
3048,6,0,"223,160,56,62;732,206,35,38;332,210,40,46;95,156,73,89;383,158,56,65;460,184,47,62",
3049,6,0,"220,161,57,62;732,206,35,38;332,210,40,46;97,155,73,89;381,159,56,64;458,185,47,62",
3050,6,0,"218,161,57,62;732,205,35,39;333,210,40,46;98,153,73,89;380,159,56,65;457,184,48,63",
3051,6,0,"216,161,57,62;732,205,35,39;333,209,40,46;99,151,73,89;378,159,56,65;455,184,48,63",
3052,6,0,"214,161,57,62;733,206,34,39;333,210,40,45;100,149,74,90;376,158,56,65;453,184,48,64",
3053,6,1,"212,161,57,62;732,207,35,38;334,209,39,45;100,147,74,89;375,157,56,65;453,183,48,64","740,191,34,36"
3054,6,1,"211,159,56,63;733,208,34,38;335,209,39,45;100,144,74,89;373,157,56,64;451,183,48,64","740,190,35,37"
3055,6,1,"209,158,57,63;733,209,34,39;335,209,39,44;100,141,73,90;371,156,55,64;449,183,48,64","740,190,35,37"
3056,5,1,"208,158,57,62;733,210,35,39;100,139,74,90;369,155,57,64;448,182,48,64","741,190,34,37"
3057,5,1,"206,156,58,63;733,211,35,39;99,138,74,89;368,154,56,65;448,182,48,64","742,190,33,37"
3058,5,1,"205,155,57,63;732,212,35,39;98,136,74,90;367,153,57,65;446,181,48,64","742,191,34,36"
3059,5,1,"203,154,58,63;733,213,35,39;97,136,75,90;366,152,56,65;445,181,47,63","743,192,33,35"
3060,5,1,"202,152,57,63;733,213,34,39;96,137,75,90;365,151,55,65;443,180,47,64","743,192,33,35"
3061,6,1,"540,191,31,35;201,152,57,62;732,214,35,39;96,138,75,91;365,150,56,65;441,180,48,63","743,192,33,35"
3062,6,1,"541,191,30,34;199,151,58,63;732,214,35,39;95,140,74,91;364,149,56,66;440,179,48,64","743,192,33,35"
3063,5,1,"198,150,58,63;732,214,35,39;94,142,74,91;363,149,56,65;439,179,48,64","743,192,34,36"
3064,5,1,"197,149,58,63;732,213,35,39;92,144,75,92;364,148,56,66;438,179,47,63","744,193,33,35"
3065,5,1,"196,149,58,63;731,213,36,39;88,147,77,95;363,148,57,66;437,179,47,63","744,194,33,35"
3066,5,1,"195,149,58,63;731,213,35,39;86,149,78,97;363,148,56,66;440,180,48,64","744,194,33,35"
3067,5,1,"194,149,59,64;731,212,35,40;84,150,78,98;362,148,57,66;436,180,48,63","744,194,33,36"
3068,5,1,"193,149,59,65;731,212,36,39;84,150,77,98;361,149,57,66;434,181,48,64","744,194,33,36"
3069,5,1,"193,150,59,64;731,211,35,39;82,151,79,99;361,150,57,66;433,181,49,64","744,194,33,36"
3070,5,1,"193,150,60,66;731,210,35,39;82,149,79,99;361,150,57,67;432,182,49,65","744,194,33,36"
3071,5,1,"193,151,59,66;731,209,36,39;79,146,80,101;361,151,57,67;432,184,49,64","744,194,33,36"
3072,5,1,"193,153,59,65;732,208,35,39;79,143,80,100;361,152,57,67;430,184,50,66","744,193,33,36"
3073,5,1,"193,154,58,65;732,207,35,39;79,140,79,100;360,153,58,67;428,184,50,67","744,193,33,36"
3074,5,1,"192,156,58,64;732,206,35,39;77,137,80,101;360,154,58,67;427,186,50,68","745,193,33,36"
3075,5,2,"192,157,58,64;732,206,35,39;76,135,82,103;361,155,58,67;426,185,50,67","492,186,32,36;745,192,33,36"
3076,5,2,"192,157,57,65;733,205,35,39;76,131,81,101;362,156,58,67;426,186,50,67","492,187,32,36;745,192,33,36"
3077,5,2,"191,158,57,64;733,205,35,38;75,128,83,102;363,157,58,67;425,187,50,67","492,188,32,36;745,191,33,36"
3078,5,2,"190,158,57,64;733,205,35,39;76,126,82,100;363,157,58,67;424,187,50,67","493,188,32,36;746,191,33,36"
3079,5,2,"190,158,56,64;733,205,35,39;75,123,82,99;364,157,58,68;424,184,50,68","493,188,33,37;746,191,33,36"
3080,5,2,"189,157,57,64;733,206,35,39;75,121,81,99;365,157,58,68;423,183,51,69","494,189,32,36;746,190,33,37"
3081,5,2,"187,157,56,64;733,206,36,39;75,121,81,98;365,158,58,67;423,182,51,69","494,188,33,37;746,190,34,37"
3082,5,2,"185,156,56,64;733,207,36,39;75,122,80,97;366,157,58,67;422,181,52,69","494,188,33,37;747,190,33,36"
3083,5,1,"186,156,55,64;734,208,35,39;76,125,80,97;364,155,58,68;421,180,51,68","495,188,33,37"
3084,5,1,"182,155,56,65;734,210,35,38;75,126,80,97;364,154,58,68;420,179,51,68","495,188,33,36"
3085,5,1,"180,154,56,65;734,211,35,39;75,130,80,96;364,154,59,67;420,179,50,66","496,187,33,37"
3086,5,1,"180,154,56,65;734,212,36,38;74,133,80,97;365,153,58,67;419,178,50,66","497,187,32,37"
3087,6,1,"749,190,33,35;177,153,57,65;734,213,36,39;74,135,80,97;364,152,58,68;419,178,50,65","497,187,33,36"
3088,6,1,"750,191,33,35;174,152,57,64;735,213,35,39;75,137,80,98;363,151,59,68;418,176,51,66","498,186,33,37"
3089,6,1,"751,192,33,35;172,150,58,65;735,214,36,38;75,140,80,98;362,150,58,68;416,176,51,66","499,186,32,36"
3090,6,1,"751,192,33,36;169,149,57,65;736,214,35,39;75,143,80,99;361,149,58,68;416,175,51,66","499,185,32,37"
3091,6,1,"752,193,33,35;166,149,58,65;736,214,36,39;74,145,81,99;361,149,58,68;415,174,51,66","499,185,33,37"
3092,6,1,"752,193,33,36;163,149,58,65;737,214,35,39;75,146,80,98;360,149,58,68;414,174,50,66","499,185,33,37"
3093,6,1,"753,194,33,36;158,149,58,65;737,214,36,39;74,145,82,100;359,149,58,67;413,174,51,66","500,185,32,37"
3094,5,1,"155,149,58,66;738,213,35,39;75,144,81,99;356,149,59,67;412,174,51,66","500,186,32,36"
3095,5,1,"152,151,56,65;738,213,36,39;76,144,82,99;355,150,59,68;411,175,51,66","500,186,32,36"
3096,4,1,"739,212,35,39;77,141,81,99;353,150,58,68;410,175,51,66","500,186,32,36"
3097,4,1,"739,211,35,39;77,138,81,100;353,152,58,67;408,175,52,66","500,186,32,37"
3098,4,1,"739,210,36,39;76,135,82,101;351,153,59,67;407,177,52,66","499,187,33,36"
3099,4,1,"739,209,36,39;75,132,82,101;350,155,59,67;406,179,52,66","499,188,33,36"
3100,5,1,"759,195,33,36;740,208,35,40;74,128,83,102;348,156,58,67;406,180,52,67","499,188,33,37"
3101,5,1,"759,194,34,36;740,208,35,39;73,127,83,104;346,158,58,67;405,181,53,67","499,189,32,37"
3102,5,1,"760,194,33,36;740,207,35,39;71,123,83,104;344,159,58,67;404,181,53,68","499,190,32,36"
3103,5,1,"761,193,32,36;740,206,35,40;69,121,82,104;342,160,58,67;403,182,53,68","498,191,33,36"
3104,5,1,"761,193,33,36;740,206,35,39;65,120,84,105;339,162,59,67;401,183,53,68","498,191,33,37"
3105,5,1,"762,193,33,35;740,206,35,39;62,120,84,105;338,163,59,67;400,184,53,69","498,192,33,36"
3106,5,1,"762,193,33,35;740,206,36,40;59,121,85,106;335,164,60,67;398,182,54,70","497,191,33,37"
3107,4,1,"740,206,36,40;56,122,86,106;333,163,59,68;396,182,54,69","497,191,33,37"
3108,4,1,"740,207,36,40;53,124,87,106;330,163,59,68;394,181,55,70","497,191,33,37"
3109,4,1,"740,208,36,40;49,125,88,108;328,163,59,68;394,180,54,70","497,191,32,37"
3110,4,1,"740,209,36,40;46,128,88,108;325,163,60,68;393,179,55,69","497,191,32,37"
3111,6,1,"564,184,51,54;764,192,33,34;741,210,35,40;43,131,89,109;323,164,59,67;392,177,54,70","496,190,33,37"
3112,6,1,"565,185,50,53;764,191,33,36;741,212,35,39;40,133,89,109;320,163,60,68;391,177,54,69","496,190,33,37"
3113,6,1,"564,186,49,52;764,192,33,35;741,213,36,39;37,136,89,110;318,162,60,68;390,175,54,69","496,189,33,37"
3114,6,1,"564,186,50,53;765,192,33,35;740,213,36,40;34,138,90,112;315,163,60,68;389,175,54,68","496,189,33,37"
3115,6,1,"565,186,49,53;765,192,33,35;741,214,36,40;29,138,92,115;314,161,60,68;389,174,53,68","496,188,33,37"
3116,6,1,"565,186,49,53;766,193,33,36;740,214,36,41;24,137,92,114;312,161,62,68;388,173,54,68","496,188,33,37"
3117,6,1,"565,186,49,53;766,194,34,35;740,215,36,40;19,135,92,114;312,160,61,69;387,172,54,68","496,187,33,38"
3118,6,1,"566,186,48,52;766,193,34,36;740,215,36,40;15,132,91,114;310,160,61,68;386,171,54,68","497,187,33,37"
3119,6,1,"566,187,48,51;766,194,34,36;739,214,36,40;10,129,92,114;310,159,60,68;385,171,54,68","497,187,33,37"
3120,5,1,"766,195,34,35;739,214,36,40;5,126,92,113;308,158,61,68;384,171,54,68","497,187,33,37"
3121,5,1,"766,194,34,36;739,214,36,39;1,123,92,113;306,157,62,69;384,170,54,69","497,187,33,37"
3122,5,1,"766,195,34,35;738,213,36,40;-1,121,91,113;305,156,62,69;383,171,55,69","497,187,33,37"
3123,5,1,"767,196,33,36;738,213,36,39;-2,119,90,115;303,157,61,69;383,171,54,69","497,187,33,38"
3124,6,1,"566,186,51,53;767,196,33,36;738,212,36,40;-3,115,88,116;302,156,61,70;382,172,55,69","497,187,33,38"
3125,6,1,"567,186,51,52;767,196,33,36;738,211,36,40;-3,113,85,114;300,157,61,69;381,173,55,70","497,187,33,38"
3126,5,1,"766,196,34,35;738,210,36,40;-4,110,84,116;298,156,62,69;381,175,55,69","497,188,34,38"
3127,5,1,"766,196,34,35;738,209,36,40;-3,107,82,118;298,156,62,70;381,176,56,70","497,188,34,39"
3128,5,1,"766,195,34,36;738,208,36,40;-3,106,79,121;297,157,61,70;382,177,55,70","498,189,33,38"
3129,5,1,"766,195,34,35;738,207,36,40;-3,106,77,122;296,158,61,70;382,178,55,71","498,189,34,38"
3130,4,1,"738,206,37,40;-3,106,75,123;294,160,62,70;382,180,56,72","498,189,34,38"
3131,4,1,"738,206,36,40;-4,107,73,125;292,162,62,69;383,181,56,72","498,188,34,39"
3132,3,1,"739,205,36,41;289,163,63,71;384,180,56,73","499,188,33,38"
3133,3,1,"739,206,36,39;288,165,63,70;384,179,57,74","499,188,33,38"
3134,5,1,"554,193,31,35;767,193,34,36;739,206,36,39;287,166,63,70;385,178,56,74","499,188,33,37"
3135,5,1,"555,192,30,35;768,192,33,36;738,206,37,40;286,168,63,69;385,178,57,73","499,187,33,38"
3136,4,1,"768,191,33,36;738,206,37,40;285,168,63,70;385,177,57,73","499,187,33,37"
3137,4,1,"768,191,34,36;739,207,36,40;285,169,63,69;385,176,57,73","499,186,33,37"
3138,5,1,"575,184,49,54;769,191,34,36;739,208,36,40;282,169,64,70;385,175,57,72","499,185,33,38"
3139,5,1,"576,185,49,53;769,190,34,37;739,209,36,40;283,169,62,69;385,175,56,71","499,185,34,37"
3140,5,1,"576,184,50,54;770,191,34,36;739,211,36,40;280,169,63,70;384,174,56,71","499,184,33,37"
3141,6,1,"556,194,30,35;576,185,50,53;771,191,34,36;739,212,36,40;279,168,63,69;383,173,57,71","499,183,33,37"
3142,5,1,"556,195,30,35;771,191,34,36;739,213,36,40;279,168,62,69;382,172,57,70","499,183,33,38"
3143,5,1,"555,195,31,35;772,191,34,36;739,214,36,40;275,167,64,70;381,171,57,70","499,182,33,38"
3144,4,1,"772,190,34,37;738,214,37,41;273,166,63,71;381,169,56,71","499,182,33,38"
3145,4,1,"773,191,34,37;739,215,36,40;271,165,64,71;380,168,56,71","498,183,34,37"
3146,3,1,"739,216,37,39;270,165,64,71;378,168,57,70","498,183,34,38"
3147,3,1,"740,215,36,40;267,165,65,70;377,167,56,71","497,183,34,38"
3148,3,1,"740,215,36,40;264,164,64,70;376,168,56,70","497,184,34,37"
3149,3,1,"740,215,36,40;263,164,64,69;374,168,56,69","497,184,34,38"
3150,3,1,"740,214,37,40;260,163,65,70;373,168,56,69","496,185,34,38"
3151,3,1,"740,214,37,40;254,162,65,71;372,169,56,69","496,185,33,38"
3152,3,1,"740,213,37,40;251,161,66,71;370,169,56,70","495,186,34,38"
3153,3,1,"741,212,36,40;249,161,66,70;368,171,56,69","494,186,34,38"
3154,3,1,"741,211,36,40;247,160,66,70;366,172,56,70","494,187,33,37"
3155,3,1,"740,211,37,40;244,160,66,71;364,174,57,70","493,187,34,38"
3156,3,1,"740,210,37,40;241,158,67,73;362,175,57,70","493,187,33,38"
3157,3,1,"740,209,37,40;241,158,65,71;360,176,56,70","492,187,34,38"
3158,3,1,"740,208,37,40;238,158,65,71;358,176,57,70","491,187,34,37"
3159,3,1,"740,208,37,39;235,158,65,71;356,177,57,70","491,186,34,38"
3160,4,1,"784,194,33,36;740,207,37,40;232,157,65,72;353,177,57,70","490,185,34,38"
3161,4,1,"784,195,33,35;740,207,37,40;229,158,65,72;350,176,58,71","490,184,34,38"
3162,4,1,"784,194,33,35;740,207,37,40;226,159,64,71;348,177,58,70","490,184,34,38"
3163,4,2,"785,193,33,36;740,208,37,40;223,158,65,72;346,176,58,71","521,194,30,34;489,183,34,38"
3164,4,2,"785,193,33,35;740,208,37,41;220,158,65,73;344,176,57,71","522,195,30,34;489,183,34,38"
3165,5,2,"556,193,32,37;785,192,33,36;740,209,37,40;217,158,65,73;342,176,57,70","523,195,30,34;489,183,34,37"
3166,4,2,"785,191,34,36;740,210,37,41;214,158,65,73;340,175,58,71","523,196,30,33;490,182,34,38"
3167,4,2,"786,192,33,35;740,211,37,41;211,157,65,74;338,174,58,71","522,195,31,34;489,182,34,38"
3168,4,2,"786,192,33,36;740,212,37,41;209,156,65,75;336,172,59,72","522,195,31,34;489,182,34,38"
3169,4,2,"786,192,34,35;740,214,37,41;206,156,65,74;334,172,59,71","522,194,31,34;488,182,34,38"
3170,4,2,"787,192,33,35;740,215,37,41;203,155,65,74;334,170,58,72","523,194,30,34;488,182,34,38"
3171,4,1,"787,192,34,36;739,216,38,41;201,153,65,75;333,169,58,71","488,183,34,38"
3172,4,1,"787,192,34,36;739,217,37,40;199,151,65,75;331,168,58,71","488,184,34,38"
3173,4,1,"787,192,34,36;739,217,37,41;197,149,65,76;330,168,58,71","488,184,33,38"
3174,4,1,"787,192,34,36;738,217,37,40;194,148,66,75;328,167,59,73","487,185,34,38"
3175,4,1,"788,193,33,35;738,217,37,40;193,146,65,76;328,168,58,74","487,186,34,38"
3176,4,1,"788,193,34,36;737,216,37,41;192,144,65,76;326,169,59,74","487,187,34,38"
3177,4,1,"788,193,34,36;737,216,37,41;191,143,65,76;325,169,59,74","487,187,34,38"
3178,5,1,"522,189,31,36;788,194,34,36;736,216,37,40;190,141,65,76;324,169,59,76","487,188,34,38"
3179,6,1,"840,209,32,36;522,190,31,35;787,195,34,36;736,215,37,40;189,141,65,75;322,171,60,75","487,188,34,38"
3180,5,1,"521,189,31,36;787,195,34,36;736,214,37,41;188,140,65,75;322,172,59,75","487,188,34,38"
3181,5,1,"521,189,31,35;786,195,34,36;735,213,37,41;187,139,65,76;322,173,59,75","487,188,34,38"
3182,5,1,"521,190,31,34;786,195,34,37;735,212,37,41;187,139,64,76;321,174,59,76","487,188,34,37"
3183,5,1,"522,190,30,35;786,195,34,37;735,211,37,41;185,139,65,77;321,175,59,76","487,187,34,38"
3184,5,1,"522,190,30,35;785,195,35,37;735,210,38,41;184,140,66,76;320,176,60,76","487,187,34,37"
3185,5,1,"521,191,31,35;785,195,35,37;735,209,38,41;183,140,66,77;321,176,59,76","487,186,34,38"
3186,5,1,"522,191,30,35;785,195,34,36;735,208,37,41;183,142,65,76;320,176,60,76","487,185,34,38"
3187,4,1,"784,194,34,37;736,207,37,41;183,143,65,77;320,176,60,75","487,184,34,38"
3188,4,1,"784,194,34,37;735,206,37,41;182,144,65,77;320,175,59,76","487,184,34,38"
3189,4,1,"785,194,33,36;735,206,37,40;181,145,65,77;319,175,59,76","486,183,34,38"
3190,4,1,"784,193,34,36;735,206,38,40;180,146,65,77;319,174,59,76","486,182,34,39"
3191,5,1,"520,194,31,35;784,193,34,36;736,206,37,40;179,147,66,77;319,173,59,77","486,182,34,38"
3192,4,1,"784,192,33,36;736,206,37,41;179,148,66,78;318,173,60,76","485,182,34,38"
3193,4,1,"784,191,33,37;735,207,37,41;179,148,66,79;317,172,60,76","485,182,34,38"
3194,4,1,"784,191,33,36;735,208,37,41;179,150,66,78;316,171,60,76","485,182,34,38"
3195,4,1,"784,191,33,36;735,209,37,41;178,150,65,79;315,169,60,77","484,182,34,38"
3196,4,1,"785,191,33,36;735,210,37,41;179,151,65,78;313,168,60,77","484,182,34,38"
3197,4,1,"784,191,34,36;735,211,37,41;179,151,65,78;313,167,60,77","483,183,34,38"
3198,4,1,"784,191,34,36;735,213,37,40;179,150,65,78;312,166,59,77","483,183,34,39"
3199,6,1,"852,213,34,37;520,194,30,35;784,191,34,36;735,214,37,40;179,149,65,78;311,166,60,77","482,184,34,38"
3200,6,1,"852,213,34,37;520,194,30,34;784,190,34,37;735,214,37,41;177,148,65,78;310,165,60,77","482,185,34,38"
3201,6,1,"853,212,33,37;520,193,30,34;784,191,34,36;735,215,37,41;177,147,65,79;308,165,60,77","481,185,34,39"
3202,5,1,"852,211,34,37;784,191,34,36;736,215,37,41;176,146,66,78;307,165,60,77","480,186,35,38"
3203,5,1,"852,211,34,37;784,191,34,36;736,215,37,41;176,145,67,79;306,166,60,76","480,187,34,38"
3204,4,1,"784,192,34,36;736,215,38,41;175,144,67,79;304,167,61,76","479,187,34,38"
3205,4,1,"784,192,35,37;737,214,37,41;174,143,66,79;303,167,60,77","478,187,34,38"
3206,4,1,"785,192,34,37;737,214,37,41;172,142,67,79;301,169,61,77","478,187,34,38"
3207,5,1,"560,194,33,37;785,193,35,37;737,213,37,41;170,141,67,80;300,170,61,77","478,187,34,38"
3208,6,1,"853,210,33,37;560,194,33,36;786,194,34,37;737,212,37,42;170,142,67,78;298,171,61,77","477,187,34,38"
3209,6,1,"853,210,33,37;561,194,32,36;786,195,34,36;737,211,37,42;169,142,67,78;296,173,61,77","477,186,34,39"
3210,6,1,"853,211,33,36;561,193,32,37;786,195,34,36;737,211,37,41;167,141,67,79;294,174,61,78","476,186,35,38"
3211,6,1,"852,211,34,37;561,193,32,36;786,195,35,37;737,210,37,41;165,140,67,79;292,175,60,77","476,185,34,38"
3212,6,1,"852,211,34,37;561,193,32,36;787,196,34,36;736,209,38,41;162,140,68,79;291,176,60,78","476,184,34,39"
3213,5,1,"561,193,32,36;788,195,34,37;736,208,38,41;161,141,68,79;289,176,59,78","476,184,34,38"
3214,5,1,"561,193,32,36;788,195,34,36;736,207,38,42;159,141,68,80;286,177,60,78","476,183,34,39"
3215,6,1,"522,193,31,35;560,193,32,36;789,194,34,37;736,207,38,41;157,142,68,80;283,177,60,78","475,183,35,39"
3216,6,1,"522,193,31,36;560,194,32,36;789,194,34,37;736,206,37,42;154,144,68,80;281,176,59,80","475,182,35,39"
3217,5,1,"560,194,32,36;790,194,34,36;736,207,37,41;153,145,68,81;278,176,60,80","475,182,34,39"
3218,5,1,"560,194,32,37;790,194,35,36;736,207,37,41;150,148,69,81;277,176,60,80","474,182,35,40"
3219,6,1,"851,210,33,38;559,195,33,36;790,193,34,37;735,207,38,42;148,150,68,80;275,177,60,79","474,183,35,39"
3220,6,1,"850,210,34,38;559,195,32,37;790,192,34,37;735,208,38,41;146,152,68,80;273,176,60,81","474,183,35,40"
3221,6,1,"522,195,31,36;850,210,33,37;790,192,35,36;735,209,38,42;143,153,69,81;272,176,59,80","474,184,35,39"
3222,6,1,"522,195,31,36;850,209,33,37;791,191,34,37;735,210,38,42;140,154,69,82;271,175,60,81","474,185,35,39"
3223,6,1,"523,196,30,35;849,208,33,37;791,191,34,37;735,211,38,42;138,157,69,81;269,175,60,81","474,185,35,40"
3224,5,1,"523,196,30,34;791,191,34,37;735,212,38,42;135,158,70,82;269,175,60,80","474,186,35,40"
3225,5,1,"523,195,30,35;791,191,34,36;735,213,37,42;132,157,70,82;268,174,60,80","474,187,35,39"
3226,5,1,"522,195,31,35;791,190,34,37;734,215,38,41;131,159,70,81;266,173,60,81","474,187,35,39"
3227,4,1,"791,190,34,37;734,215,37,42;127,156,71,83;264,172,60,81","475,188,34,39"
3228,4,1,"791,190,34,37;733,216,38,41;126,157,70,84;262,171,60,80","475,189,35,39"
3229,4,0,"791,190,34,37;733,215,38,42;124,157,71,84;261,170,60,80",
3230,4,0,"791,191,34,36;732,216,38,41;123,156,71,84;260,170,60,80",
3231,4,0,"790,191,35,37;731,215,38,42;121,155,70,84;259,171,60,81",
