Frame Number,Total non-masked faces,Total masked faces,Non-masked Face ROIs,Masked Face ROIs
2409,3,1,"658,193,43,54;190,175,52,61;574,170,50,56","417,163,46,54"
2410,3,1,"655,193,43,54;187,173,53,62;572,170,50,56","413,163,47,55"
2411,3,1,"653,192,44,55;186,171,53,62;570,169,50,56","413,165,47,53"
2412,3,1,"650,192,45,55;184,170,53,62;568,169,50,56","410,165,47,55"
2413,4,1,"861,200,31,34;649,191,45,56;182,169,53,62;567,169,49,56","409,166,46,54"
2414,4,1,"859,200,31,34;646,191,45,56;181,169,53,62;565,169,50,56","404,168,47,53"
2415,4,1,"857,199,32,35;644,191,45,56;181,169,52,63;563,170,49,56","402,168,47,54"
2416,4,1,"856,198,31,35;642,190,45,55;179,169,53,63;561,170,50,57","399,169,47,54"
2417,4,1,"854,198,32,35;639,189,46,55;178,170,52,63;559,170,50,57","397,170,47,54"
2418,4,1,"853,198,31,34;637,188,45,55;176,172,54,63;558,171,50,57","396,171,47,53"
2419,4,1,"851,197,31,35;635,187,45,56;175,173,54,64;556,172,50,57","394,170,46,54"
2420,4,1,"849,197,31,34;633,187,44,55;174,175,54,64;554,173,50,56","393,171,47,53"
2421,5,1,"521,183,31,34;847,197,31,34;630,187,45,55;173,177,54,65;553,174,50,56","393,170,46,54"
2422,5,1,"520,183,31,34;845,197,31,33;628,187,45,55;172,178,54,65;551,174,50,57","390,170,46,53"
2423,5,1,"518,184,31,34;843,196,31,34;625,187,45,55;171,179,54,64;550,175,50,57","388,170,46,53"
2424,4,1,"517,184,31,34;623,187,45,55;170,180,54,65;548,176,50,57","384,169,47,53"
2425,4,1,"515,185,31,34;621,188,45,55;169,181,54,64;546,177,50,57","383,168,46,54"
2426,4,1,"513,186,32,34;619,189,45,55;168,181,54,64;546,177,49,57","379,167,47,54"
2427,4,1,"512,186,31,34;617,189,45,56;168,181,55,64;543,177,50,57","378,167,47,54"
2428,4,1,"511,187,31,33;615,190,45,56;167,180,55,64;541,176,50,57","376,166,47,55"
2429,4,1,"509,187,31,34;614,192,45,55;167,179,54,65;540,177,50,56","373,165,47,55"
2430,4,1,"507,187,32,34;613,192,45,55;166,177,54,66;538,176,50,57","371,164,47,55"
2431,4,1,"506,187,31,34;612,193,45,55;165,175,54,66;537,176,50,57","369,164,47,54"
2432,4,1,"504,186,32,35;610,193,46,55;163,174,55,65;536,175,49,57","366,163,47,54"
2433,3,1,"608,194,46,55;162,172,55,66;534,174,49,57","363,162,48,55"
2434,3,1,"607,193,46,55;161,171,54,65;531,174,50,56","362,161,47,55"
2435,3,1,"606,193,46,55;160,170,54,65;528,173,50,57","359,162,48,55"
2436,3,1,"604,192,46,56;158,169,55,65;527,172,49,57","355,162,49,56"
2437,3,1,"603,192,47,55;156,168,55,65;524,171,50,57","354,162,48,56"
2438,3,2,"602,191,47,56;155,168,55,65;522,170,50,57","498,183,31,34;351,162,49,56"
2439,3,2,"600,191,47,56;153,168,55,65;520,169,49,57","497,182,31,34;351,163,48,55"
2440,3,2,"599,191,47,56;151,169,55,65;518,168,49,58","496,182,32,34;349,164,48,55"
2441,3,2,"598,190,46,57;150,171,55,65;516,168,49,57","495,182,31,34;345,164,48,56"
2442,3,2,"596,190,47,56;148,172,56,65;513,167,50,57","494,181,31,35;344,165,47,55"
2443,4,2,"811,198,30,33;595,189,47,57;146,173,56,65;511,167,50,57","493,182,31,34;341,166,48,55"
2444,4,2,"810,198,30,33;593,188,48,57;145,176,56,65;509,167,50,58","493,182,31,35;338,167,47,55"
2445,4,2,"810,197,29,34;592,187,47,57;143,177,56,65;507,168,50,57","492,183,31,34;337,168,47,55"
2446,4,2,"809,197,29,34;590,186,47,57;142,179,56,65;504,168,51,58","491,183,32,35;334,168,48,56"
2447,4,2,"760,215,33,36;589,185,47,57;141,179,55,65;502,169,50,57","490,184,31,34;330,168,48,56"
2448,4,1,"759,214,34,37;587,185,47,57;139,179,56,66;499,170,51,58","327,168,47,57"
2449,4,1,"758,214,34,37;585,184,47,58;137,179,57,66;496,171,51,58","324,168,47,56"
2450,5,1,"568,184,52,58;758,212,34,38;583,184,48,58;136,177,56,68;494,172,50,58","322,168,47,56"
2451,3,1,"581,185,48,57;134,175,57,67;492,173,50,58","320,167,46,56"
2452,4,1,"804,199,30,34;580,185,47,57;133,175,57,67;489,174,51,58","318,167,46,55"
2453,4,1,"803,200,31,34;578,186,48,57;132,173,56,67;487,174,51,58","316,166,46,55"
2454,4,1,"802,200,31,34;576,186,48,58;131,170,57,67;484,174,51,58","314,165,46,55"
2455,4,1,"802,201,31,34;574,187,48,58;130,167,57,67;481,174,51,58","312,164,46,55"
2456,4,1,"802,202,30,34;572,188,48,58;129,166,58,68;479,175,51,58","310,164,46,54"
2457,4,1,"801,202,31,34;570,188,48,58;128,164,58,68;476,174,50,58","309,163,46,54"
2458,4,1,"801,202,31,35;567,189,49,58;128,162,57,68;473,174,51,58","307,162,46,54"
2459,4,1,"800,202,31,35;565,190,48,58;128,161,57,68;470,173,51,58","306,161,47,54"
2460,4,1,"800,203,31,34;562,190,48,58;127,160,57,68;468,172,51,59","305,161,46,53"
2461,4,1,"800,203,31,34;560,190,48,58;127,160,57,68;465,171,52,59","303,160,46,54"
2462,4,1,"799,203,31,34;557,190,49,59;126,160,58,68;464,171,51,59","303,160,46,53"
2463,4,1,"799,203,31,34;555,190,49,59;126,161,57,67;462,170,52,59","302,160,45,53"
2464,4,1,"799,203,30,34;553,189,48,59;126,162,57,68;460,169,52,59","301,160,45,53"
2465,4,1,"798,203,31,34;551,189,48,59;125,164,58,69;459,168,52,59","300,161,45,52"
2466,4,1,"798,202,31,35;549,189,48,59;125,166,57,69;459,168,52,58","299,161,45,53"
2467,5,1,"747,213,34,37;798,202,30,34;547,188,48,59;125,169,58,68;457,167,52,59","298,162,45,52"
2468,5,1,"747,214,33,37;797,201,31,34;545,188,48,58;125,171,58,68;456,166,53,59","298,162,45,53"
2469,5,1,"746,214,34,37;797,202,31,34;543,187,48,58;126,172,57,69;456,165,52,59","297,162,46,53"
2470,5,1,"745,215,34,37;796,201,31,34;542,186,47,58;125,173,59,70;455,165,53,60","295,164,46,53"
2471,3,1,"540,185,48,58;126,174,58,69;455,165,53,60","295,165,46,53"
2472,3,1,"539,184,48,58;126,174,59,69;455,165,53,60","294,166,47,53"
2473,3,1,"538,183,47,58;126,174,59,70;454,165,53,60","295,167,46,53"
2474,3,1,"536,182,48,59;127,173,60,71;453,165,53,61","294,167,47,54"
2475,4,1,"323,207,42,47;535,182,48,58;128,172,60,71;453,166,53,61","294,168,47,54"
2476,3,1,"534,182,48,58;128,170,60,71;456,168,51,60","295,169,46,54"
2477,3,1,"533,182,47,58;128,168,61,72;454,168,52,60","295,169,46,54"
2478,3,1,"531,183,47,58;128,166,61,73;454,170,53,59","296,168,46,54"
2479,3,1,"529,183,47,58;129,164,60,73;454,171,53,60","296,167,46,54"
2480,3,1,"528,184,47,59;129,162,60,72;454,171,52,60","294,167,47,55"
2481,3,1,"527,185,48,59;129,161,60,72;454,173,52,59","295,167,47,55"
2482,3,1,"527,186,47,58;128,159,61,72;454,172,53,60","294,166,47,56"
2483,3,1,"527,187,47,59;128,158,60,72;455,172,52,60","295,165,47,56"
2484,3,1,"526,188,47,59;128,158,60,72;454,172,52,60","294,164,48,56"
2485,3,1,"526,188,47,59;126,159,60,71;455,171,52,61","294,164,47,55"
2486,3,1,"526,188,46,59;126,159,60,72;454,170,53,61","293,162,48,56"
2487,3,1,"526,189,46,59;125,160,60,72;455,169,52,61","291,161,48,56"
2488,4,1,"738,205,35,37;526,189,46,59;124,162,60,71;456,169,52,61","290,160,48,56"
2489,3,1,"526,189,46,59;123,164,60,72;455,168,53,61","289,159,47,56"
2490,3,1,"525,189,47,59;123,166,59,71;455,167,53,61","289,158,48,56"
2491,3,1,"525,189,47,60;121,167,60,72;455,166,53,61","288,158,47,56"
2492,3,1,"526,188,47,60;120,169,61,72;454,165,53,61","287,157,47,56"
2493,4,1,"737,209,34,38;526,187,47,60;119,170,60,72;454,164,53,61","286,157,47,56"
2494,3,1,"526,186,47,60;118,170,60,73;454,163,52,61","284,157,48,56"
2495,3,1,"526,185,47,61;117,170,61,73;453,162,53,61","283,157,48,56"
2496,3,1,"525,184,47,61;116,170,61,74;452,161,53,61","281,157,48,56"
2497,3,1,"524,184,47,61;114,169,61,74;451,160,52,61","281,157,48,56"
2498,3,1,"524,183,47,61;113,167,62,74;449,159,53,61","281,158,47,56"
2499,3,1,"523,183,47,60;112,165,61,74;448,159,52,61","280,158,47,57"
2500,3,1,"523,181,46,61;111,163,61,74;447,158,53,62","279,159,48,56"
2501,4,1,"739,213,33,37;522,181,48,60;110,161,62,74;446,158,52,62","278,160,48,57"
2502,4,1,"739,212,33,38;521,180,48,61;110,159,62,75;444,159,53,62","277,161,48,56"
2503,4,1,"738,212,34,38;520,181,48,60;109,157,63,75;442,160,53,61","278,161,47,57"
2504,3,1,"520,181,47,60;110,156,62,74;441,161,52,61","275,162,48,56"
2505,3,1,"519,182,47,60;110,154,63,75;440,162,52,62","275,163,47,56"
2506,3,1,"518,182,47,60;109,152,63,74;438,163,52,62","275,163,47,56"
2507,3,1,"517,183,47,59;110,151,62,75;435,164,54,62","273,164,47,56"
2508,4,2,"738,208,34,38;516,184,47,60;109,151,63,74;433,165,53,62","481,186,32,35;272,164,47,56"
2509,5,2,"303,207,41,46;737,207,35,38;516,185,46,59;110,151,63,76;432,166,53,62","481,186,32,34;272,163,46,57"
2510,5,2,"303,207,41,46;738,207,34,37;514,185,47,60;110,152,63,76;429,167,54,61","481,185,32,35;271,163,46,56"
2511,5,2,"303,207,41,46;738,206,33,38;514,186,46,61;110,153,63,75;427,167,53,61","482,184,31,35;270,162,47,56"
2512,5,2,"304,208,41,46;737,205,34,38;513,187,46,60;110,155,63,76;424,167,53,61","481,183,32,36;269,161,47,57"
2513,5,2,"304,208,41,46;737,205,34,37;511,187,47,61;110,157,63,76;422,167,53,61","481,183,32,35;267,160,47,56"
2514,5,2,"304,208,41,46;737,204,34,38;510,187,46,61;110,160,63,76;420,166,53,62","481,182,32,36;265,158,48,58"
2515,5,3,"305,208,40,45;737,205,34,37;508,187,46,61;110,163,64,76;417,166,54,61","730,189,32,35;482,182,31,35;264,157,48,57"
2516,5,3,"305,209,40,44;737,205,34,37;506,186,47,62;110,165,64,76;415,165,53,61","731,190,31,34;482,182,31,35;263,155,49,58"
2517,5,3,"305,208,40,45;737,206,33,37;504,187,47,61;110,166,64,77;414,165,53,60","730,190,32,35;481,182,32,35;264,153,49,59"
2518,5,3,"305,208,40,45;736,206,34,37;503,187,47,61;111,167,64,77;411,163,54,61","730,189,32,36;481,182,32,35;263,152,50,59"
2519,5,3,"306,208,39,45;736,207,34,37;501,188,47,60;112,168,64,77;409,162,54,62","729,189,33,37;480,182,32,35;261,151,51,60"
2520,5,3,"306,208,39,45;736,208,34,37;501,187,47,61;113,169,64,77;409,162,54,61","729,189,33,37;480,182,32,35;261,149,52,62"
2521,5,3,"306,208,39,45;736,209,34,37;500,187,47,61;114,168,64,77;408,160,54,62","730,190,32,36;480,183,32,35;259,150,53,64"
2522,5,2,"305,208,41,45;736,210,34,37;499,186,47,61;115,166,65,78;407,159,54,62","730,190,32,36;479,183,32,36"
2523,5,1,"306,208,40,45;736,211,33,37;498,185,47,61;116,165,65,78;407,159,54,61","479,184,32,35"
2524,5,1,"306,208,40,46;735,212,34,37;497,185,47,61;117,163,65,78;406,158,54,62","479,185,31,35"
2525,5,0,"306,208,40,45;735,212,34,38;496,184,47,61;118,162,65,78;405,158,54,61",
2526,5,0,"306,208,41,46;734,212,34,38;496,183,46,62;118,159,66,78;405,158,54,61",
2527,5,0,"307,208,41,46;734,212,34,38;494,182,47,63;118,157,65,78;404,158,54,61",
2528,5,0,"308,208,41,46;733,212,35,38;493,180,47,63;119,155,65,78;404,158,54,62",
2529,5,0,"308,208,41,46;733,212,34,38;493,180,47,63;118,153,66,79;404,159,54,61",
2530,5,0,"309,208,41,47;732,211,35,39;492,180,47,63;117,151,66,79;403,159,53,61",
2531,5,0,"310,209,41,46;732,211,35,38;491,180,47,64;117,149,66,80;402,158,54,62",
2532,5,0,"310,209,41,46;732,210,35,38;491,182,46,63;116,150,66,79;401,159,54,62",
2533,5,0,"311,209,41,47;731,209,35,39;490,182,46,64;116,150,66,80;400,159,54,62",
2534,5,0,"311,209,42,48;731,208,35,39;489,183,47,63;115,150,67,81;399,159,54,63",
2535,6,0,"479,184,31,35;312,209,41,47;731,208,35,38;487,185,47,62;115,151,65,81;399,160,54,62",
2536,5,1,"479,184,31,35;313,209,41,48;486,186,47,63;114,153,65,80;399,160,54,63","262,160,51,61"
2537,5,0,"479,183,32,35;314,210,41,47;485,187,48,62;113,156,66,81;399,160,53,64",
2538,4,0,"314,210,42,47;485,188,47,61;111,157,66,82;399,161,53,63",
2539,4,0,"315,210,41,48;485,188,47,62;109,159,67,83;399,161,53,64",
2540,5,0,"731,204,35,39;316,210,41,48;484,188,47,62;108,161,67,83;399,161,54,64",
2541,6,0,"258,156,57,66;731,204,35,38;317,211,41,47;484,189,47,62;106,162,68,82;399,162,54,63",
2542,6,0,"258,155,57,65;731,204,35,38;317,211,42,47;483,189,47,62;105,162,67,82;400,161,53,64",
2543,6,0,"257,155,56,66;731,204,35,39;318,211,41,47;483,188,47,63;103,163,68,82;401,161,53,63",
2544,6,0,"258,155,55,65;731,204,35,39;319,211,41,47;483,188,47,63;101,161,68,83;403,160,53,63",
2545,6,0,"257,155,55,64;731,205,35,38;320,211,41,47;483,189,47,62;100,160,68,83;403,160,53,62",
2546,6,0,"255,154,56,65;731,206,35,38;321,211,40,46;482,188,46,61;99,158,68,83;403,159,53,62",
2547,6,0,"255,153,56,65;731,207,35,38;321,211,41,46;481,188,46,61;97,154,70,86;403,158,53,62",
2548,6,0,"255,153,55,63;731,208,35,38;322,211,40,46;481,186,46,61;95,153,69,84;404,157,52,63",
2549,6,0,"253,152,55,64;731,209,34,39;323,211,39,46;480,186,46,62;93,150,69,85;403,156,52,63",
2550,6,0,"250,151,56,63;731,210,34,39;323,211,40,46;479,185,47,62;92,148,69,84;403,155,53,63",
2551,6,0,"249,150,55,64;730,211,35,39;324,212,40,45;478,184,47,62;92,145,68,85;403,153,53,63",
2552,6,0,"248,149,55,64;731,212,34,38;325,212,39,46;477,184,47,62;91,144,69,85;403,152,53,63",
2553,6,0,"246,149,55,63;730,213,35,38;325,211,39,46;477,184,46,62;91,143,69,85;402,152,54,63",
2554,6,0,"245,148,54,64;731,213,34,38;325,211,39,46;476,183,46,62;92,141,69,86;402,151,53,63",
2555,6,0,"243,148,55,63;731,213,35,39;326,211,39,46;475,183,46,61;92,141,68,85;401,150,53,64",
2556,6,0,"242,148,55,63;731,213,35,38;326,211,40,46;474,182,46,62;92,142,69,84;400,150,54,64",
2557,6,0,"241,147,55,64;731,213,35,39;327,211,40,46;473,182,46,61;92,142,68,85;399,150,54,64",
2558,6,0,"239,148,55,64;732,213,34,38;327,212,40,46;472,181,46,62;91,143,69,85;399,150,54,64",
2559,6,0,"239,148,55,63;732,212,35,39;327,211,40,46;472,181,45,61;91,145,69,86;398,150,54,64",
2560,6,0,"237,150,55,63;732,211,35,39;328,210,40,47;470,181,46,62;91,147,70,86;397,151,54,64",
2561,6,0,"235,151,56,63;732,211,35,39;329,210,40,46;470,182,45,61;92,149,70,87;395,151,54,65",
2562,6,0,"234,153,55,63;732,210,35,39;329,211,40,46;468,182,46,61;92,151,70,87;394,153,55,65",
2563,6,0,"233,154,55,63;732,209,35,39;329,210,40,46;467,183,46,61;92,154,71,89;393,154,55,65",
2564,6,0,"231,156,55,62;732,208,35,39;330,210,40,46;466,183,46,61;93,155,70,88;392,155,54,65",
2565,6,0,"229,157,55,63;732,208,35,38;330,210,41,46;464,183,47,62;93,156,72,90;389,156,55,65",
2566,6,0,"227,158,56,62;732,207,35,38;331,209,40,47;463,184,47,62;93,157,72,89;387,157,55,64",
2567,6,0,"225,158,56,63;732,207,35,38;331,210,40,46;462,184,46,62;94,157,73,89;385,157,55,65",
2568,6,0,"223,160,56,62;732,206,35,38;332,210,40,46;460,184,47,62;95,156,73,89;383,158,56,65",
2569,6,0,"220,161,57,62;732,206,35,38;332,210,40,46;458,185,47,62;97,155,73,89;381,159,56,64",
2570,6,0,"218,161,57,62;732,205,35,39;333,210,40,46;457,184,48,63;98,153,73,89;380,159,56,65",
2571,6,0,"216,161,57,62;732,205,35,39;333,209,40,46;455,184,48,63;99,151,73,89;378,159,56,65",
2572,6,0,"214,161,57,62;733,206,34,39;333,210,40,45;453,184,48,64;100,149,74,90;376,158,56,65",
2573,6,1,"212,161,57,62;732,207,35,38;334,209,39,45;453,183,48,64;100,147,74,89;375,157,56,65","740,191,34,36"
2574,6,1,"211,159,56,63;733,208,34,38;335,209,39,45;451,183,48,64;100,144,74,89;373,157,56,64","740,190,35,37"
2575,6,1,"209,158,57,63;733,209,34,39;335,209,39,44;449,183,48,64;100,141,73,90;371,156,55,64","740,190,35,37"
2576,5,1,"208,158,57,62;733,210,35,39;448,182,48,64;100,139,74,90;369,155,57,64","741,190,34,37"
2577,5,1,"206,156,58,63;733,211,35,39;448,182,48,64;99,138,74,89;368,154,56,65","742,190,33,37"
2578,5,1,"205,155,57,63;732,212,35,39;446,181,48,64;98,136,74,90;367,153,57,65","742,191,34,36"
2579,5,1,"203,154,58,63;733,213,35,39;445,181,47,63;97,136,75,90;366,152,56,65","743,192,33,35"
2580,5,1,"202,152,57,63;733,213,34,39;443,180,47,64;96,137,75,90;365,151,55,65","743,192,33,35"
2581,6,1,"540,191,31,35;201,152,57,62;732,214,35,39;441,180,48,63;96,138,75,91;365,150,56,65","743,192,33,35"
2582,6,1,"541,191,30,34;199,151,58,63;732,214,35,39;440,179,48,64;95,140,74,91;364,149,56,66","743,192,33,35"
2583,5,1,"198,150,58,63;732,214,35,39;439,179,48,64;94,142,74,91;363,149,56,65","743,192,34,36"
2584,5,1,"197,149,58,63;732,213,35,39;438,179,47,63;92,144,75,92;364,148,56,66","744,193,33,35"
2585,5,1,"196,149,58,63;731,213,36,39;437,179,47,63;88,147,77,95;363,148,57,66","744,194,33,35"
2586,5,1,"195,149,58,63;731,213,35,39;440,180,48,64;86,149,78,97;363,148,56,66","744,194,33,35"
2587,5,1,"194,149,59,64;731,212,35,40;436,180,48,63;84,150,78,98;362,148,57,66","744,194,33,36"
2588,5,1,"193,149,59,65;731,212,36,39;434,181,48,64;84,150,77,98;361,149,57,66","744,194,33,36"
2589,5,1,"193,150,59,64;731,211,35,39;433,181,49,64;82,151,79,99;361,150,57,66","744,194,33,36"
2590,5,1,"193,150,60,66;731,210,35,39;432,182,49,65;82,149,79,99;361,150,57,67","744,194,33,36"
2591,5,1,"193,151,59,66;731,209,36,39;432,184,49,64;79,146,80,101;361,151,57,67","744,194,33,36"
2592,5,1,"193,153,59,65;732,208,35,39;430,184,50,66;79,143,80,100;361,152,57,67","744,193,33,36"
2593,5,1,"193,154,58,65;732,207,35,39;428,184,50,67;79,140,79,100;360,153,58,67","744,193,33,36"
2594,5,1,"192,156,58,64;732,206,35,39;427,186,50,68;77,137,80,101;360,154,58,67","745,193,33,36"
2595,5,2,"192,157,58,64;732,206,35,39;426,185,50,67;76,135,82,103;361,155,58,67","492,186,32,36;745,192,33,36"
2596,5,2,"192,157,57,65;733,205,35,39;426,186,50,67;76,131,81,101;362,156,58,67","492,187,32,36;745,192,33,36"
2597,5,2,"191,158,57,64;733,205,35,38;425,187,50,67;75,128,83,102;363,157,58,67","492,188,32,36;745,191,33,36"
2598,5,2,"190,158,57,64;733,205,35,39;424,187,50,67;76,126,82,100;363,157,58,67","493,188,32,36;746,191,33,36"
2599,5,2,"190,158,56,64;733,205,35,39;424,184,50,68;75,123,82,99;364,157,58,68","493,188,33,37;746,191,33,36"
2600,5,2,"189,157,57,64;733,206,35,39;423,183,51,69;75,121,81,99;365,157,58,68","494,189,32,36;746,190,33,37"
2601,5,2,"187,157,56,64;733,206,36,39;423,182,51,69;75,121,81,98;365,158,58,67","494,188,33,37;746,190,34,37"
2602,5,2,"185,156,56,64;733,207,36,39;422,181,52,69;75,122,80,97;366,157,58,67","494,188,33,37;747,190,33,36"
2603,5,1,"186,156,55,64;734,208,35,39;421,180,51,68;76,125,80,97;364,155,58,68","495,188,33,37"
2604,5,1,"182,155,56,65;734,210,35,38;420,179,51,68;75,126,80,97;364,154,58,68","495,188,33,36"
2605,5,1,"180,154,56,65;734,211,35,39;420,179,50,66;75,130,80,96;364,154,59,67","496,187,33,37"
2606,5,1,"180,154,56,65;734,212,36,38;419,178,50,66;74,133,80,97;365,153,58,67","497,187,32,37"
2607,6,1,"749,190,33,35;177,153,57,65;734,213,36,39;419,178,50,65;74,135,80,97;364,152,58,68","497,187,33,36"
2608,6,1,"750,191,33,35;174,152,57,64;735,213,35,39;418,176,51,66;75,137,80,98;363,151,59,68","498,186,33,37"
2609,6,1,"751,192,33,35;172,150,58,65;735,214,36,38;416,176,51,66;75,140,80,98;362,150,58,68","499,186,32,36"
2610,6,1,"751,192,33,36;169,149,57,65;736,214,35,39;416,175,51,66;75,143,80,99;361,149,58,68","499,185,32,37"
2611,6,1,"752,193,33,35;166,149,58,65;736,214,36,39;415,174,51,66;74,145,81,99;361,149,58,68","499,185,33,37"
2612,6,1,"752,193,33,36;163,149,58,65;737,214,35,39;414,174,50,66;75,146,80,98;360,149,58,68","499,185,33,37"
2613,6,1,"753,194,33,36;158,149,58,65;737,214,36,39;413,174,51,66;74,145,82,100;359,149,58,67","500,185,32,37"
2614,5,1,"155,149,58,66;738,213,35,39;412,174,51,66;75,144,81,99;356,149,59,67","500,186,32,36"
2615,5,1,"152,151,56,65;738,213,36,39;411,175,51,66;76,144,82,99;355,150,59,68","500,186,32,36"
2616,4,1,"739,212,35,39;410,175,51,66;77,141,81,99;353,150,58,68","500,186,32,36"
2617,4,1,"739,211,35,39;408,175,52,66;77,138,81,100;353,152,58,67","500,186,32,37"
2618,4,1,"739,210,36,39;407,177,52,66;76,135,82,101;351,153,59,67","499,187,33,36"
2619,4,1,"739,209,36,39;406,179,52,66;75,132,82,101;350,155,59,67","499,188,33,36"
2620,5,1,"759,195,33,36;740,208,35,40;406,180,52,67;74,128,83,102;348,156,58,67","499,188,33,37"
2621,5,1,"759,194,34,36;740,208,35,39;405,181,53,67;73,127,83,104;346,158,58,67","499,189,32,37"
2622,5,1,"760,194,33,36;740,207,35,39;404,181,53,68;71,123,83,104;344,159,58,67","499,190,32,36"
2623,5,1,"761,193,32,36;740,206,35,40;403,182,53,68;69,121,82,104;342,160,58,67","498,191,33,36"
2624,5,1,"761,193,33,36;740,206,35,39;401,183,53,68;65,120,84,105;339,162,59,67","498,191,33,37"
2625,5,1,"762,193,33,35;740,206,35,39;400,184,53,69;62,120,84,105;338,163,59,67","498,192,33,36"
2626,5,1,"762,193,33,35;740,206,36,40;398,182,54,70;59,121,85,106;335,164,60,67","497,191,33,37"
2627,4,1,"740,206,36,40;396,182,54,69;56,122,86,106;333,163,59,68","497,191,33,37"
2628,4,1,"740,207,36,40;394,181,55,70;53,124,87,106;330,163,59,68","497,191,33,37"
2629,4,1,"740,208,36,40;394,180,54,70;49,125,88,108;328,163,59,68","497,191,32,37"
2630,4,1,"740,209,36,40;393,179,55,69;46,128,88,108;325,163,60,68","497,191,32,37"
2631,6,1,"564,184,51,54;764,192,33,34;741,210,35,40;392,177,54,70;43,131,89,109;323,164,59,67","496,190,33,37"
2632,6,1,"565,185,50,53;764,191,33,36;741,212,35,39;391,177,54,69;40,133,89,109;320,163,60,68","496,190,33,37"
2633,6,1,"564,186,49,52;764,192,33,35;741,213,36,39;390,175,54,69;37,136,89,110;318,162,60,68","496,189,33,37"
2634,6,1,"564,186,50,53;765,192,33,35;740,213,36,40;389,175,54,68;34,138,90,112;315,163,60,68","496,189,33,37"
2635,6,1,"565,186,49,53;765,192,33,35;741,214,36,40;389,174,53,68;29,138,92,115;314,161,60,68","496,188,33,37"
2636,6,1,"565,186,49,53;766,193,33,36;740,214,36,41;388,173,54,68;24,137,92,114;312,161,62,68","496,188,33,37"
2637,6,1,"565,186,49,53;766,194,34,35;740,215,36,40;387,172,54,68;19,135,92,114;312,160,61,69","496,187,33,38"
2638,6,1,"566,186,48,52;766,193,34,36;740,215,36,40;386,171,54,68;15,132,91,114;310,160,61,68","497,187,33,37"
2639,6,1,"566,187,48,51;766,194,34,36;739,214,36,40;385,171,54,68;10,129,92,114;310,159,60,68","497,187,33,37"
2640,5,1,"766,195,34,35;739,214,36,40;384,171,54,68;5,126,92,113;308,158,61,68","497,187,33,37"
2641,5,1,"766,194,34,36;739,214,36,39;384,170,54,69;1,123,92,113;306,157,62,69","497,187,33,37"
2642,5,1,"766,195,34,35;738,213,36,40;383,171,55,69;-1,121,91,113;305,156,62,69","497,187,33,37"
2643,5,1,"767,196,33,36;738,213,36,39;383,171,54,69;-2,119,90,115;303,157,61,69","497,187,33,38"
2644,6,1,"566,186,51,53;767,196,33,36;738,212,36,40;382,172,55,69;-3,115,88,116;302,156,61,70","497,187,33,38"
2645,6,1,"567,186,51,52;767,196,33,36;738,211,36,40;381,173,55,70;-3,113,85,114;300,157,61,69","497,187,33,38"
2646,5,1,"766,196,34,35;738,210,36,40;381,175,55,69;-4,110,84,116;298,156,62,69","497,188,34,38"
2647,5,1,"766,196,34,35;738,209,36,40;381,176,56,70;-3,107,82,118;298,156,62,70","497,188,34,39"
2648,5,1,"766,195,34,36;738,208,36,40;382,177,55,70;-3,106,79,121;297,157,61,70","498,189,33,38"
2649,5,1,"766,195,34,35;738,207,36,40;382,178,55,71;-3,106,77,122;296,158,61,70","498,189,34,38"
2650,4,1,"738,206,37,40;382,180,56,72;-3,106,75,123;294,160,62,70","498,189,34,38"
2651,4,1,"738,206,36,40;383,181,56,72;-4,107,73,125;292,162,62,69","498,188,34,39"
2652,3,1,"739,205,36,41;384,180,56,73;289,163,63,71","499,188,33,38"
2653,3,1,"739,206,36,39;384,179,57,74;288,165,63,70","499,188,33,38"
2654,5,1,"554,193,31,35;767,193,34,36;739,206,36,39;385,178,56,74;287,166,63,70","499,188,33,37"
2655,5,1,"555,192,30,35;768,192,33,36;738,206,37,40;385,178,57,73;286,168,63,69","499,187,33,38"
2656,4,1,"768,191,33,36;738,206,37,40;385,177,57,73;285,168,63,70","499,187,33,37"
2657,4,1,"768,191,34,36;739,207,36,40;385,176,57,73;285,169,63,69","499,186,33,37"
2658,5,1,"575,184,49,54;769,191,34,36;739,208,36,40;385,175,57,72;282,169,64,70","499,185,33,38"
2659,5,1,"576,185,49,53;769,190,34,37;739,209,36,40;385,175,56,71;283,169,62,69","499,185,34,37"
2660,5,1,"576,184,50,54;770,191,34,36;739,211,36,40;384,174,56,71;280,169,63,70","499,184,33,37"
2661,6,1,"556,194,30,35;576,185,50,53;771,191,34,36;739,212,36,40;383,173,57,71;279,168,63,69","499,183,33,37"
2662,5,1,"556,195,30,35;771,191,34,36;739,213,36,40;382,172,57,70;279,168,62,69","499,183,33,38"
2663,5,1,"555,195,31,35;772,191,34,36;739,214,36,40;381,171,57,70;275,167,64,70","499,182,33,38"
2664,4,1,"772,190,34,37;738,214,37,41;381,169,56,71;273,166,63,71","499,182,33,38"
2665,4,1,"773,191,34,37;739,215,36,40;380,168,56,71;271,165,64,71","498,183,34,37"
2666,3,1,"739,216,37,39;378,168,57,70;270,165,64,71","498,183,34,38"
2667,3,1,"740,215,36,40;377,167,56,71;267,165,65,70","497,183,34,38"
2668,3,1,"740,215,36,40;376,168,56,70;264,164,64,70","497,184,34,37"
