Frame Number,Total non-masked faces,Total masked faces,Non-masked Face ROIs,Masked Face ROIs
2358,1,3,"117,60,40,46","331,124,86,109;290,53,37,41;171,49,80,92"
2359,1,3,"116,61,41,46","330,125,86,110;290,53,37,42;165,51,81,94"
2360,1,3,"116,61,41,46","330,126,87,109;290,53,37,42;165,52,81,93"
2361,1,3,"116,62,40,46","330,128,87,108;290,54,37,42;162,53,81,92"
2362,1,3,"115,62,41,46","329,129,87,108;290,54,37,42;158,52,81,95"
2363,1,3,"115,63,40,46","328,129,88,107;290,54,37,42;157,54,81,94"
2364,1,3,"114,64,41,45","325,128,90,108;290,55,36,41;154,54,81,94"
2365,1,3,"114,64,40,46","324,128,92,108;290,55,36,42;151,55,81,94"
2366,1,3,"113,65,41,46","323,130,93,107;290,55,36,42;149,55,81,94"
2367,1,3,"112,65,41,46","323,133,93,104;290,56,36,41;146,56,81,93"
2368,1,3,"111,66,42,46","321,134,95,103;289,56,37,40;144,57,81,92"
2369,1,3,"111,66,41,47","320,134,96,103;289,56,37,41;142,56,80,93"
2370,1,3,"111,66,40,46","319,135,97,102;289,56,36,41;138,57,81,92"
2371,1,3,"110,67,40,46","318,136,98,100;289,56,36,41;135,57,81,93"
2372,1,3,"109,67,39,45","316,136,99,100;289,56,36,41;132,57,81,93"
2373,1,3,"108,67,39,45","316,136,99,100;289,56,36,41;129,56,81,93"
2374,1,3,"107,68,38,44","315,136,99,100;289,56,36,41;126,56,81,93"
2375,1,3,"189,42,38,41","316,136,98,99;289,56,36,41;123,55,82,93"
2376,1,3,"189,41,38,43","315,137,98,99;289,57,36,41;120,54,82,94"
2377,1,3,"189,42,38,42","314,136,99,99;289,57,35,40;118,53,82,94"
2378,1,3,"189,42,38,42","313,136,98,99;288,57,36,40;113,53,83,95"
2379,1,3,"189,43,38,42","310,136,99,99;288,56,36,41;111,53,83,95"
2380,1,3,"189,43,38,42","309,136,100,99;288,56,36,41;110,51,83,95"
2381,1,3,"189,43,38,42","309,136,99,99;288,56,35,41;104,50,84,97"
2382,1,3,"189,43,38,43","308,136,98,99;287,56,36,41;103,50,85,97"
2383,1,3,"190,43,37,42","307,135,98,100;288,56,35,41;102,49,85,96"
2384,1,3,"190,44,37,41","305,134,98,101;288,56,35,40;101,47,84,96"
2385,1,3,"190,44,37,42","305,134,97,101;288,56,35,41;99,46,84,96"
2386,1,3,"190,44,37,42","303,132,98,102;288,56,36,40;97,46,84,96"
2387,1,3,"190,44,38,43","303,131,97,103;287,55,36,41;96,45,84,95"
2388,1,3,"190,44,38,42","301,131,97,103;287,55,36,41;94,43,83,96"
2389,1,3,"190,45,38,42","299,131,97,104;287,55,36,40;89,42,85,98"
2390,1,3,"190,45,37,42","298,131,97,103;287,55,36,40;89,40,85,97"
2391,1,3,"190,45,37,42","297,128,97,106;287,55,36,40;89,38,84,97"
2392,1,3,"190,45,37,42","296,129,96,105;287,54,35,41;88,37,84,96"
2393,1,3,"190,45,37,42","294,127,97,107;287,54,36,41;87,36,84,95"
2394,1,3,"190,46,37,41","291,126,98,108;287,54,36,40;86,36,83,95"
2395,1,3,"190,46,37,41","289,123,99,109;287,53,36,41;84,34,84,95"
2396,1,3,"190,46,37,41","289,123,99,109;287,53,36,41;82,33,84,96"
2397,1,3,"189,45,37,42","287,122,98,108;288,53,35,41;82,32,84,96"
2398,1,3,"190,45,37,42","284,121,98,110;288,53,35,40;80,31,84,95"
2399,1,3,"189,45,38,42","282,121,99,110;287,53,36,40;79,30,84,96"
2400,1,3,"189,45,37,42","279,120,100,111;287,53,36,40;79,29,84,96"
2401,1,3,"189,45,37,42","278,118,100,113;288,52,36,41;78,28,84,96"
2402,1,3,"189,45,37,42","275,119,100,113;287,52,36,40;75,28,85,96"
2403,1,3,"189,45,37,42","273,118,100,113;288,52,35,40;74,27,85,98"
2404,1,3,"188,44,38,42","271,117,101,114;288,52,36,40;73,26,84,97"
2405,1,3,"188,44,37,42","269,116,102,114;288,52,36,40;72,26,84,97"
2406,1,3,"188,44,37,42","265,116,103,115;288,51,36,40;71,26,85,98"
2407,1,3,"188,44,37,42","262,116,103,113;288,51,36,40;70,27,84,97"
2408,1,3,"188,44,37,42","260,115,103,114;288,51,36,40;67,27,84,97"
2409,1,2,"188,43,37,43","258,115,104,115;67,26,84,97"
2410,1,2,"188,43,37,42","255,115,103,114;66,27,84,97"
2411,1,2,"188,43,37,42","254,113,103,114;64,27,85,97"
2412,1,2,"188,43,38,42","253,110,104,115;62,28,85,97"
2413,1,2,"188,43,37,42","251,111,105,114;61,27,84,98"
2414,1,2,"188,43,37,41","246,113,106,114;59,29,85,98"
2415,1,2,"188,43,37,42","241,114,107,115;58,30,85,98"
2416,1,2,"188,43,37,41","238,115,108,117;55,31,86,99"
2417,2,2,"152,95,46,49;188,43,37,41","235,118,108,116;53,31,86,100"
2418,3,2,"353,1,63,105;150,93,48,51;188,42,37,42","233,118,110,117;53,31,85,99"
2419,2,2,"351,0,65,106;188,42,37,42","232,118,110,117;51,33,85,98"
2420,2,2,"350,0,66,106;188,42,37,42","230,119,112,116;49,34,85,98"
2421,2,2,"349,0,67,105;188,42,37,42","228,121,111,115;47,35,86,99"
2422,2,2,"348,0,68,106;188,42,37,42","228,122,109,114;46,36,86,99"
2423,2,2,"347,0,69,106;188,42,38,42","225,122,108,113;45,38,86,99"
2424,3,2,"289,56,37,41;346,0,70,106;188,41,38,42","222,124,109,112;43,39,86,100"
2425,4,2,"147,91,50,52;289,56,37,41;346,0,70,106;188,41,38,43","219,125,109,111;41,39,86,100"
2426,3,2,"147,91,49,52;344,0,72,106;188,41,38,43","217,128,106,109;40,40,86,99"
2427,3,2,"148,91,48,51;342,0,73,107;188,41,38,43","214,128,108,108;39,42,86,99"
2428,3,2,"148,92,48,51;341,2,75,106;188,41,38,43","213,130,106,107;37,43,86,99"
2429,3,2,"148,91,47,51;340,3,75,106;189,42,37,42","210,133,105,104;36,44,86,99"
2430,5,2,"6,68,37,40;290,59,37,42;148,91,47,50;338,4,77,105;189,42,37,42","209,132,105,104;34,46,86,99"
2431,5,2,"6,69,36,39;290,59,37,42;147,90,48,51;336,4,79,106;189,42,37,42","206,131,106,104;32,48,86,99"
2432,4,2,"290,59,37,42;147,89,48,51;334,5,81,105;189,41,38,43","202,135,106,102;30,48,86,100"
2433,4,2,"291,59,36,42;148,90,47,50;331,3,84,107;189,42,38,42","199,135,107,101;30,49,86,100"
2434,4,2,"291,59,37,42;148,90,47,51;329,2,86,109;189,42,38,42","195,137,107,100;25,51,88,102"
2435,4,2,"291,60,37,42;148,90,47,50;327,3,87,109;190,42,37,42","192,138,106,98;25,50,88,102"
2436,4,2,"291,59,37,43;147,89,48,51;325,4,88,109;190,42,37,42","189,137,106,99;25,50,87,102"
2437,3,2,"291,59,37,42;322,4,89,110;190,43,37,41","186,138,107,97;24,51,87,101"
2438,3,2,"291,60,37,41;319,4,91,111;190,43,37,41","181,140,108,96;23,53,87,101"
2439,3,2,"292,59,37,42;318,5,91,109;190,43,37,42","179,139,107,96;21,54,88,101"
2440,3,2,"293,59,36,42;316,6,91,109;190,43,38,42","174,140,108,96;19,56,88,100"
2441,3,2,"293,59,36,42;314,7,91,109;190,44,38,42","169,140,108,95;18,56,87,100"
2442,2,2,"313,8,91,109;190,44,38,42","165,137,111,97;16,56,88,100"
2443,2,2,"309,8,92,110;190,44,38,42","162,138,109,97;15,54,88,100"
2444,3,2,"146,82,50,56;308,10,92,109;191,44,37,41","159,136,110,98;14,55,87,100"
2445,3,2,"147,83,48,54;305,11,92,109;191,44,38,42","156,135,109,99;13,55,88,100"
2446,2,2,"303,12,92,109;192,44,37,42","152,136,108,99;12,55,87,100"
2447,2,2,"301,12,92,109;192,45,37,42","149,136,108,99;11,55,87,100"
2448,2,2,"299,13,92,109;192,44,37,43","145,136,108,99;9,54,87,100"
2449,2,2,"297,14,92,109;192,45,38,42","142,135,109,99;7,53,88,102"
2450,2,2,"294,14,93,109;193,45,37,42","139,134,110,100;6,52,88,102"
2451,2,2,"291,14,93,109;193,45,38,42","133,133,111,101;4,51,89,102"
2452,2,2,"289,14,93,109;193,45,38,43","130,132,110,102;2,50,89,103"
2453,2,2,"286,16,93,109;193,45,38,43","127,131,111,103;0,50,89,103"
2454,2,2,"283,15,93,109;194,46,38,43","122,130,112,104;0,49,88,103"
2455,2,2,"281,15,93,110;194,46,39,43","121,129,110,105;-1,48,88,102"
2456,2,2,"280,14,94,110;195,46,38,43","118,127,112,106;-1,47,85,102"
2457,3,2,"70,69,42,48;276,16,94,109;195,46,38,43","115,127,113,107;-2,46,85,102"
2458,3,2,"70,69,42,48;273,15,94,109;195,46,38,42","114,125,113,108;-2,46,83,101"
2459,3,2,"69,70,42,48;270,15,94,110;196,46,37,43","108,124,115,109;-2,44,82,103"
2460,3,2,"67,70,44,48;270,13,93,110;196,46,38,43","103,121,118,112;-2,42,81,104"
2461,3,2,"67,70,43,49;266,14,94,110;196,46,38,42","99,120,120,113;-2,41,79,104"
2462,3,2,"66,71,44,48;262,13,95,111;197,45,37,43","97,118,120,115;-2,39,78,104"
2463,3,2,"66,71,43,48;262,12,94,110;197,46,38,42","93,117,121,116;-2,37,75,102"
2464,3,2,"66,71,43,48;260,10,93,111;198,46,37,42","89,116,122,117;-1,34,74,104"
2465,3,2,"65,71,43,48;256,11,94,110;198,46,37,42","89,117,121,117;-1,32,73,105"
2466,3,2,"64,71,44,48;252,11,94,111;198,46,38,42","85,114,121,119;-1,32,72,104"
2467,3,2,"64,72,43,48;250,10,94,112;198,45,38,43","82,113,122,120;-2,31,71,104"
2468,3,2,"64,73,43,48;247,10,95,111;199,45,38,43","82,113,120,121;-2,28,69,104"
2469,3,2,"63,73,43,48;245,10,95,111;199,45,38,43","80,113,118,121;-1,27,68,104"
2470,3,1,"63,74,42,47;244,10,93,110;199,45,38,43","78,112,117,122"
2471,3,1,"62,74,42,47;243,8,93,111;200,45,38,42","77,111,116,123"
2472,3,1,"61,74,42,46;241,8,93,111;200,45,38,42","73,110,117,124"
2473,3,1,"61,75,41,46;238,8,94,110;200,45,38,42","67,110,117,124"
2474,3,1,"60,76,41,46;234,8,94,111;200,44,38,43","63,110,118,124"
2475,3,1,"60,77,41,45;231,8,95,111;200,44,38,43","62,109,117,125"
2476,2,1,"231,7,94,111;200,44,39,42","62,110,116,125"
2477,2,1,"227,8,95,111;201,44,38,43","59,110,116,125"
2478,2,1,"227,7,94,111;200,43,39,44","53,110,118,125"
2479,2,1,"224,8,95,111;201,43,38,43","47,110,120,125"
2480,2,1,"221,8,95,112;201,43,39,43","44,112,120,123"
2481,2,1,"219,8,95,112;202,43,38,43","41,112,120,123"
2482,2,1,"217,7,96,112;201,42,39,44","40,114,118,122"
2483,2,1,"216,8,96,111;202,42,39,43","38,116,118,120"
2484,2,1,"214,7,95,112;202,41,39,44","36,117,117,119"
2485,3,1,"155,100,45,51;213,8,95,111;204,40,43,47","33,119,117,117"
2486,2,1,"154,101,45,49;210,8,95,112","29,120,118,116"
2487,2,1,"154,100,45,49;207,9,96,112","28,123,117,114"
2488,2,1,"154,99,45,49;204,8,97,114","26,125,117,112"
2489,1,1,"202,9,97,113","22,126,117,111"
2490,2,1,"360,105,56,71;199,8,98,114","19,127,117,110"
2491,2,1,"359,106,57,71;198,9,98,114","16,129,118,108"
2492,2,1,"355,107,59,71;195,9,99,114","15,129,117,107"
2493,2,1,"352,108,59,72;193,10,100,114","12,132,118,105"
2494,3,2,"293,59,37,43;350,108,60,73;193,10,99,114","0,70,34,40;11,133,118,103"
2495,3,2,"293,60,37,42;347,110,60,72;192,10,99,115","0,70,34,40;9,134,116,102"
2496,3,2,"292,60,38,41;345,111,60,72;190,11,99,115","0,70,34,40;6,138,117,99"
2497,3,2,"292,60,38,42;343,112,60,72;187,12,99,115","0,70,34,39;3,138,117,98"
2498,3,2,"292,60,38,42;342,113,59,71;184,12,100,116","0,70,34,39;0,138,118,98"
2499,3,2,"291,60,38,42;339,115,59,72;183,13,100,115","0,69,34,40;0,139,116,97"
2500,3,2,"291,60,39,43;338,116,58,71;183,14,99,115","0,69,34,39;-1,141,115,95"
2501,3,2,"291,60,38,43;337,118,57,69;179,14,100,116","0,69,34,39;-1,144,115,93"
2502,2,2,"291,60,38,43;177,16,100,115","0,69,34,39;-2,143,114,93"
2503,2,2,"291,60,38,43;175,15,100,117","0,69,34,39;-3,144,112,92"
2504,2,2,"291,61,38,42;173,16,101,117","0,69,34,39;-3,145,109,91"
2505,2,2,"291,61,38,42;171,17,101,118","0,69,34,39;-3,145,106,90"
2506,3,2,"325,122,57,71;291,60,38,43;172,19,100,116","0,70,34,38;-2,144,105,91"
2507,3,2,"325,125,55,68;291,60,38,43;169,19,100,117","0,70,34,38;-2,145,104,90"
2508,3,2,"320,124,56,69;290,61,38,42;166,19,101,118","0,70,34,38;-2,146,102,89"
2509,3,2,"317,125,56,68;290,60,38,43;165,21,101,117","0,70,34,38;-2,146,101,89"
2510,3,2,"315,125,56,68;290,60,38,43;163,23,101,117","0,70,34,38;-2,145,100,89"
2511,2,2,"290,60,38,42;162,25,100,116","0,70,34,38;-1,145,98,89"
2512,2,2,"289,60,39,43;159,25,101,118","0,70,33,38;-2,145,97,89"
2513,2,1,"289,60,39,43;159,27,101,117","0,70,33,38"
2514,2,0,"289,60,38,43;157,27,101,118",
2515,2,0,"289,60,38,43;154,28,101,117",
2516,2,0,"289,59,38,43;154,29,101,117",
2517,2,0,"289,59,38,43;154,30,100,117",
2518,2,0,"289,59,38,43;150,31,101,118",
2519,2,0,"288,59,39,43;148,31,101,118",
2520,2,0,"288,59,39,43;146,32,102,118",
2521,2,0,"288,59,39,43;147,32,101,118",
2522,2,0,"288,58,39,44;147,31,101,118",
2523,3,0,"278,120,65,76;288,58,39,44;145,32,101,118",
2524,3,0,"274,118,66,77;288,58,39,44;144,31,100,118",
2525,3,0,"272,118,66,77;287,58,39,44;142,30,101,119",
2526,3,0,"271,118,65,76;288,57,39,45;142,29,101,119",
2527,2,0,"288,57,39,44;140,28,101,119",
2528,2,0,"288,57,39,44;138,27,101,119",
2529,2,0,"288,56,39,45;139,26,100,119",
2530,2,0,"288,56,39,44;137,24,101,119",
2531,3,0,"33,78,42,49;288,56,38,44;136,23,101,120",
2532,3,0,"30,78,44,50;288,56,38,43;135,21,101,121",
2533,3,0,"30,79,44,51;288,56,38,43;133,19,101,121",
2534,3,0,"30,79,44,51;288,56,38,43;131,18,102,122",
2535,3,0,"29,80,45,51;288,56,39,43;130,16,102,122",
2536,3,0,"29,81,45,50;289,56,38,43;129,15,103,122",
2537,3,0,"29,81,44,51;289,56,39,43;128,13,102,122",
2538,3,0,"29,82,44,50;289,56,39,44;127,14,102,122",
2539,3,0,"29,82,45,50;289,56,39,44;127,12,101,123",
2540,3,0,"28,82,45,50;290,56,38,44;124,9,101,124",
2541,3,0,"28,82,44,50;290,57,38,43;122,8,101,124",
2542,4,0,"0,73,34,41;28,83,44,49;290,57,38,42;120,7,102,123",
2543,4,0,"0,73,34,40;27,83,45,49;290,57,38,43;118,5,102,125",
2544,4,0,"0,73,33,40;27,83,44,49;290,57,38,43;116,4,103,125",
2545,4,0,"0,73,33,39;28,82,43,50;290,57,38,43;114,3,103,126",
2546,4,0,"0,73,33,39;28,82,43,49;291,57,37,43;112,1,103,127",
2547,4,0,"0,72,33,40;27,81,44,50;291,57,38,44;110,1,103,125",
2548,4,0,"0,72,33,39;27,82,44,49;291,58,38,44;109,0,102,125",
2549,4,0,"0,71,33,40;26,82,43,49;291,58,38,44;107,0,102,124",
2550,4,0,"0,71,33,40;26,82,44,49;291,58,39,44;105,0,102,125",
2551,4,0,"0,71,33,40;25,82,44,49;292,59,38,43;103,0,102,124",
2552,4,0,"0,71,32,40;25,82,44,49;292,59,39,44;101,0,103,124",
2553,4,1,"0,71,32,39;24,81,45,50;292,59,39,44;100,0,102,124","203,44,38,44"
2554,4,1,"0,71,32,39;24,81,45,50;293,60,38,43;97,0,103,124","203,44,39,44"
2555,4,1,"0,70,32,40;23,81,45,50;293,60,39,44;94,0,103,125","203,44,39,44"
2556,4,1,"0,70,33,40;23,80,45,50;293,60,39,44;92,0,103,124","203,43,39,45"
2557,4,1,"0,69,33,41;23,79,44,50;294,61,38,43;89,0,104,125","203,44,39,44"
2558,4,1,"0,69,32,41;22,79,45,50;294,61,39,44;87,0,104,125","202,43,40,45"
2559,4,1,"0,69,32,41;21,78,45,50;294,61,39,44;84,0,105,126","202,43,40,45"
2560,4,1,"0,69,32,41;22,78,44,50;295,62,39,44;81,0,106,126","203,43,39,44"
2561,4,1,"0,70,32,40;21,78,44,50;296,62,38,44;79,0,106,126","202,43,40,44"
2562,4,1,"0,70,32,40;20,77,45,50;296,62,39,44;76,0,107,126","202,43,40,45"
2563,4,1,"0,70,32,40;20,77,44,50;296,62,39,44;74,0,107,126","202,43,40,45"
2564,4,1,"0,70,32,41;19,77,45,50;296,63,39,43;73,0,106,127","202,43,40,45"
2565,4,1,"0,71,32,40;19,76,44,50;297,63,38,43;69,0,107,128","203,44,39,44"
2566,4,1,"0,71,31,40;18,77,44,49;297,63,39,44;66,0,107,128","203,44,39,44"
2567,4,1,"0,71,31,40;18,77,44,49;298,63,38,44;66,0,106,129","203,44,39,44"
2568,4,1,"0,72,31,40;17,77,44,49;298,63,39,44;64,1,106,128","203,45,39,43"
2569,4,1,"0,72,31,40;17,77,44,49;298,63,39,43;62,1,106,128","203,45,39,44"
2570,4,1,"0,72,31,40;16,77,45,49;299,62,39,44;60,2,105,128","203,45,39,43"
2571,4,1,"0,73,31,40;16,76,44,50;300,62,39,45;55,3,106,129","203,45,39,43"
2572,4,1,"0,73,31,40;15,77,45,49;300,63,39,44;54,5,106,129","204,45,38,44"
2573,4,1,"0,73,30,40;15,77,45,50;300,62,40,44;50,5,107,129","204,45,38,44"
2574,4,1,"0,74,30,40;15,77,44,50;301,62,39,44;47,5,107,131","204,46,39,44"
2575,4,1,"0,74,30,40;14,77,45,50;302,62,39,44;43,6,108,132","204,46,39,44"
2576,4,1,"0,75,30,40;14,77,45,51;302,62,39,44;40,7,109,132","204,46,39,44"
2577,4,1,"0,75,30,40;13,78,45,50;302,62,39,44;38,8,109,132","204,47,39,43"
2578,4,1,"0,75,30,41;13,78,45,51;302,61,39,45;35,9,109,132","205,47,38,44"
2579,4,1,"0,76,29,40;13,79,44,50;303,61,39,44;32,10,109,132","205,47,39,44"
2580,4,1,"0,77,29,40;12,80,45,49;303,61,39,44;29,11,109,133","205,47,39,44"
2581,4,1,"0,77,29,40;11,80,44,49;303,61,40,45;26,13,109,132","205,47,39,45"
2582,4,1,"0,77,29,41;11,80,44,50;303,60,40,45;21,14,110,133","205,47,40,45"
2583,3,1,"0,77,29,41;303,60,40,45;19,15,109,132","206,48,39,44"
2584,3,1,"0,77,28,41;303,60,40,45;16,16,110,132","206,48,39,44"
2585,3,1,"0,78,28,41;304,59,40,46;12,17,110,132","206,48,39,45"
2586,3,1,"0,78,28,41;304,59,40,45;9,19,110,131","206,49,39,44"
2587,3,1,"0,78,28,41;304,59,40,45;7,19,110,131","206,49,40,44"
2588,2,1,"304,58,41,46;2,19,110,131","207,49,39,44"
2589,2,1,"304,58,40,46;0,19,110,132","207,49,39,44"
2590,2,1,"304,58,40,45;-1,19,108,131","208,49,39,44"
2591,2,1,"304,58,40,45;-2,19,106,131","208,49,39,44"
2592,2,1,"304,57,41,45;-3,19,105,132","208,49,39,44"
2593,2,1,"305,57,40,45;-3,19,102,132","209,49,39,44"
2594,2,1,"305,56,40,45;-4,18,99,132","209,49,39,44"
2595,2,1,"305,56,40,45;-4,16,97,134","209,49,39,45"
2596,2,1,"305,56,40,45;-4,15,94,135","210,49,39,45"
2597,2,1,"305,55,40,46;-3,14,91,134","210,49,39,45"
2598,2,1,"305,55,40,46;-4,13,89,134","210,49,39,44"
2599,3,1,"122,90,44,52;305,56,41,45;-5,12,84,133","211,48,39,45"
2600,3,1,"120,90,46,52;305,56,41,45;-4,12,81,132","211,48,39,45"
2601,3,1,"118,90,47,54;306,55,40,46;-4,11,77,132","211,48,39,45"
2602,3,1,"117,91,48,53;306,55,40,45;-5,11,72,131","211,48,39,44"
2603,3,1,"117,91,47,53;305,55,41,45;-5,10,70,130","211,48,39,44"
2604,3,1,"117,92,48,53;305,55,41,45;-5,10,65,127","211,48,39,44"
2605,3,1,"117,92,47,53;305,55,41,45;-5,10,61,125","211,48,39,44"
2606,3,1,"117,92,47,53;305,55,41,45;-4,9,58,125","211,48,39,43"
2607,3,1,"116,93,48,53;305,55,41,45;-4,10,55,123","211,47,40,45"
2608,2,1,"116,93,48,53;305,55,41,46","211,47,40,44"
2609,2,1,"115,94,49,53;306,55,40,46","212,47,39,45"
2610,2,2,"115,94,48,53;306,55,40,46","163,106,58,63;212,47,39,45"
2611,2,2,"115,95,49,53;306,55,40,46","163,106,57,62;212,47,39,44"
2612,2,2,"115,95,48,53;306,56,40,45","164,107,56,60;212,47,39,44"
2613,2,2,"115,95,49,54;306,56,40,45","164,107,56,61;212,46,39,45"
2614,2,2,"115,96,48,54;306,57,40,45","164,107,56,61;212,46,39,44"
2615,2,2,"115,97,48,54;306,57,40,45","164,108,56,60;212,46,39,44"
2616,2,2,"115,98,48,53;306,57,40,45","164,108,56,59;212,46,39,44"
2617,2,2,"115,98,48,54;306,58,40,44","163,107,57,61;212,45,39,45"
2618,2,2,"114,99,49,53;306,58,40,45","164,107,57,61;212,45,39,45"
2619,2,2,"115,99,48,54;306,58,40,45","165,108,56,61;212,45,39,45"
2620,2,2,"115,100,48,53;306,59,40,45","165,107,57,61;212,45,39,44"
2621,2,2,"115,100,48,54;306,59,40,46","166,107,56,61;212,45,39,45"
2622,2,2,"115,100,48,55;306,60,40,45","165,106,57,62;212,45,39,44"
2623,2,2,"115,101,49,54;306,60,40,45","165,105,57,63;212,45,39,44"
2624,2,2,"115,101,49,55;306,60,40,45","165,105,58,63;212,45,39,44"
2625,2,3,"116,102,48,54;306,60,40,45","35,77,46,51;165,104,58,63;212,45,39,45"
2626,2,3,"116,103,49,53;305,61,40,45","35,78,45,49;166,104,58,63;212,45,39,45"
2627,2,3,"116,103,49,53;306,61,40,45","35,78,45,49;165,103,59,64;212,45,39,45"
2628,2,3,"115,103,49,53;305,61,41,45","35,79,44,49;165,103,59,64;212,46,39,44"
2629,2,3,"116,103,49,54;305,62,41,45","34,80,45,49;165,102,60,64;211,46,40,44"
2630,2,3,"116,103,49,54;305,62,41,45","34,80,45,49;166,102,59,64;212,46,39,44"
2631,2,3,"116,102,49,55;305,62,40,45","33,81,45,49;166,101,60,64;212,47,39,44"
2632,2,3,"116,103,49,54;305,62,40,45","33,82,45,49;166,101,61,65;212,46,39,45"
2633,2,3,"116,103,49,54;305,62,40,46","33,82,44,49;166,100,60,64;212,47,39,44"
2634,2,3,"116,103,49,54;305,62,40,45","33,83,44,48;166,99,60,64;212,47,39,44"
2635,2,3,"116,103,49,54;305,62,40,45","32,83,44,48;168,99,58,63;212,48,39,44"
2636,3,3,"0,81,35,52;116,102,50,55;305,62,40,45","31,84,45,48;168,98,57,62;212,48,39,44"
2637,2,3,"116,102,50,54;305,62,40,45","31,85,44,48;169,98,57,61;213,48,38,44"
2638,2,3,"116,102,50,54;304,62,40,45","31,85,44,48;168,98,57,62;213,48,38,44"
2639,2,3,"116,101,50,55;304,62,40,45","31,86,44,48;167,97,57,61;213,49,39,43"
2640,2,3,"116,101,50,55;304,62,40,45","31,87,44,48;167,96,57,61;213,49,39,44"
2641,1,0,"315,71,40,46",
2642,1,0,"319,74,42,47",
2643,0,0,,
2644,3,1,"46,37,35,40;130,34,34,36;334,51,67,72","230,52,50,56"
2645,3,1,"46,37,35,39;131,33,33,36;336,50,65,69","232,51,49,55"
2646,3,1,"46,36,34,39;131,32,34,37;336,49,65,69","232,51,49,54"
2647,3,1,"46,35,34,40;131,31,33,37;336,48,65,69","232,49,48,54"
2648,3,1,"45,35,35,39;131,30,34,37;336,47,65,68","231,48,49,54"
2649,3,1,"45,34,35,40;131,30,34,36;336,46,65,69","232,47,47,54"
2650,3,1,"45,34,35,40;131,29,35,37;336,45,65,69","232,47,47,53"
2651,3,1,"45,34,35,39;132,29,34,37;336,45,65,68","231,46,48,53"
2652,3,1,"45,33,35,40;132,29,34,37;336,44,64,68","230,45,48,53"
2653,3,1,"45,33,35,40;132,29,34,36;336,43,64,69","231,44,48,54"
2654,3,1,"45,33,35,40;132,29,34,36;335,42,65,69","230,42,49,55"
2655,3,1,"44,33,35,40;133,29,33,36;335,42,65,68","230,41,49,55"
2656,3,1,"44,33,35,40;133,29,34,36;335,41,65,69","229,40,50,56"
2657,3,1,"44,33,34,39;134,29,34,37;335,40,65,69","229,40,50,56"
2658,3,1,"44,33,34,39;134,28,34,37;334,39,66,69","229,40,50,55"
2659,3,1,"44,33,34,39;134,28,34,37;334,38,66,70","229,39,50,55"
2660,3,1,"44,33,35,40;135,28,35,37;333,36,68,71","229,39,50,54"
2661,3,1,"44,33,35,40;136,28,34,37;333,35,68,72","229,39,49,54"
2662,3,1,"44,33,35,39;137,28,34,37;333,34,69,72","229,38,49,54"
2663,3,1,"45,33,34,38;137,28,35,37;333,33,69,73","229,38,49,54"
2664,3,1,"45,33,35,39;138,28,35,37;333,32,69,73","230,38,49,54"
2665,3,1,"46,33,34,39;139,28,35,37;333,32,69,72","229,38,49,54"
2666,3,1,"45,33,35,39;140,28,34,37;334,31,68,72","230,38,49,54"
2667,3,1,"46,32,35,40;141,28,34,36;334,30,68,72","231,37,49,55"
2668,3,1,"46,32,35,40;142,28,34,37;334,30,68,72","231,38,48,53"
2669,3,1,"46,32,35,40;143,28,34,37;333,31,69,74","231,38,48,54"
2670,3,1,"46,32,35,39;143,28,35,37;332,29,69,74","231,39,48,53"
2671,3,1,"46,32,35,40;143,28,35,37;333,28,68,74","230,38,49,54"
2672,3,1,"46,32,35,40;144,28,34,37;333,28,68,73","230,39,48,53"
2673,3,1,"46,32,35,40;145,28,34,37;332,28,69,73","229,39,49,54"
2674,3,1,"46,32,35,39;145,29,34,36;331,27,69,74","229,40,49,55"
2675,3,1,"46,33,35,39;146,29,33,35;331,28,68,73","229,40,49,55"
2676,3,1,"47,33,34,39;146,29,34,36;331,28,68,73","228,41,50,54"
2677,3,1,"47,33,35,39;147,29,33,36;330,28,69,73","227,42,50,54"
2678,3,1,"47,32,35,40;147,29,34,37;329,28,69,74","228,42,49,55"
2679,3,1,"47,33,35,39;148,29,34,36;329,30,69,75","228,42,49,56"
2680,3,1,"47,32,35,39;149,29,34,37;328,31,70,77","227,43,50,56"
2681,3,1,"48,32,35,39;149,28,34,37;328,31,71,78","227,44,50,55"
2682,3,1,"48,32,35,39;150,29,34,36;328,31,71,78","226,45,50,55"
2683,3,1,"48,31,35,40;150,28,34,37;327,30,71,78","227,45,49,55"
2684,3,1,"48,31,35,39;151,28,34,37;326,31,70,76","227,46,49,55"
2685,3,1,"49,31,35,39;152,28,34,37;325,34,72,78","226,47,50,54"
2686,3,1,"50,31,35,39;153,29,33,36;325,36,72,79","226,47,50,55"
2687,3,1,"50,31,35,39;153,29,34,36;325,35,71,78","226,47,49,56"
2688,3,1,"51,30,35,39;154,28,33,37;325,36,71,78","225,48,50,56"
2689,3,1,"51,30,35,39;154,28,34,37;324,37,71,77","225,48,50,56"
2690,3,1,"51,30,35,39;155,28,34,37;323,38,71,77","225,49,50,56"
2691,3,1,"51,30,36,39;155,28,34,37;321,41,72,78","225,49,50,56"
2692,3,1,"52,30,36,39;156,28,34,36;320,42,72,79","225,49,50,56"
2693,3,1,"53,30,35,39;157,28,33,36;321,42,71,77","224,49,50,56"
